spotify_id,song_name,artist_name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6FAYpZ4jve8vpvTwUvjK6H,Jhoome Jo Pathaan,Vishal-Shekhar,78,208164,0.817,0.738,7,-7.639,1,0.0748,0.0964,0.0,0.331,0.616,104.964,4
7EyhPjrJzjx0fk2i7vUJCS,Pink Venom,BLACKPINK,67,186964,0.794,0.719,0,-7.227,1,0.0761,0.0119,0.0,0.276,0.69,90.016,4
3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,Anuel AA,79,219357,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,4
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,92,200040,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4
31LwJUNoX6cmxtbwCtGiND,Ya Lili,Balti,59,200545,0.787,0.593,7,-8.338,0,0.251,0.552,0.0,0.292,0.562,92.041,4
5MnAi6ZF7cE8pAz7wYr9Ta,Dil Diyan Gallan,Vishal-Shekhar,73,260537,0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,4
7jPCPDYoiaKeK7cgNGpIzq,Dope,BTS,68,240021,0.595,0.89,10,-3.109,0,0.245,0.0486,0.0,0.32,0.62,154.071,4
41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,68,210427,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,4
2Cbz0vFNApQ4mG4wc1AWZo,I’m Yours,Jason Mraz,0,242040,0.698,0.45,11,-8.784,1,0.0442,0.571,0.0,0.113,0.68,150.999,4
0gCPvo1GkbtPhMqg5Gbx1K,Vuelve,Daddy Yankee,75,279613,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.024,4
5qFeMRz4TvetPmzjre9Dq7,No Es Justo,J Balvin,71,250840,0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,98,241107,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4
6zd4W5nBVnqXTIhaASx9GO,Tú Estás Aquí,Jesús Adrián Romero,57,297040,0.61,0.284,1,-8.928,0,0.0308,0.319,0.0,0.703,0.107,121.036,4
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,82,262333,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,4
5x3JS8y48xpCN3cb9rHc75,My Humps (In the Style of Black Eyed Peas) [Karaoke Version],Off The Record Karaoke,0,264387,0.935,0.728,6,-8.343,0,0.114,0.0231,0.838,0.201,0.616,124.01,4
0ERbK7qVqveCaBWIiYCrl3,Bella y Sensual,Romeo Santos,75,204701,0.635,0.713,11,-6.909,1,0.0937,0.228,0.0,0.0506,0.749,179.864,4
1LbGorB0xOfpiXQJFKB2Nd,El Taxi,Pitbull,67,249800,0.869,0.691,7,-6.872,1,0.192,0.12,0.0,0.102,0.875,95.019,4
13Rf6RaZT13TW4xLQR3MQr,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,74,577819,0.518,0.575,5,-10.454,0,0.0524,0.427,0.0,0.153,0.577,93.885,4
6d5xaGygV50jQ2ZKEg03AE,"Don't Cry (Original) - Live In New York, Ritz Theatre - May 16, 1991",Guns N' Roses,32,292427,0.301,0.825,8,-5.215,0,0.0466,0.0263,0.0,0.918,0.391,128.974,4
1zLBsSVxETQOfINOLYvT5m,GIRL LIKE ME,Black Eyed Peas,72,222523,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,4
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,90,182161,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4
0b6wdul3A5sQNpIOv03OxP,Ocean Drive,Duke Dumont,72,206320,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,4
1qfoq1qvZT7VwDVeekCJ97,De Los Besos Que Te Di,Christian Nodal,77,167373,0.504,0.503,7,-3.313,1,0.0422,0.388,0.0,0.0608,0.709,195.593,4
3Rrf2rehkpDMbb2HaXu2ZC,Paas Bulati Hai,Alka Yagnik,33,333347,0.647,0.661,0,-10.318,0,0.0292,0.157,3.61e-06,0.627,0.778,131.253,4
1cQ3LIkZE68pMSnPhZWXLu,Earned It (Fifty Shades Of Grey),The Weeknd,78,277724,0.658,0.282,2,-8.282,0,0.0353,0.433,0.0,0.0741,0.39,119.757,3
6eDApnV9Jdb1nYahOlbbUh,One Time,Justin Bieber,74,215867,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,4
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,84,210840,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,4
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,80,251034,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,4
5fMy5Vy332NCarOFw4JhW9,Get Lucky - Sped Up Remix,fast lvrs,56,96048,0.774,0.801,7,-6.927,1,0.0604,0.143,0.727,0.167,0.545,126.155,4
5BDP2tky8oMQJPS33frKVp,Un Año,Sebastian Yatra,68,164440,0.771,0.382,1,-6.808,0,0.0514,0.148,0.0,0.104,0.535,94.931,4
6f4UPdDBQONKJBRqwZGjaJ,Cásate Conmigo,Silvestre Dangond,64,209033,0.563,0.877,1,-2.082,0,0.12,0.0293,0.0,0.0749,0.646,93.832,4
5Ihd9HrPvOADyVoonH9ZjB,Un-Break My Heart,Toni Braxton,71,270333,0.625,0.426,2,-8.4,0,0.0271,0.412,0.0,0.116,0.112,110.021,4
0aE3V0zgSD2YwkEHW42gxG,Burning Up (Fire),BTS,70,203352,0.626,0.706,10,-3.201,0,0.0596,0.00225,0.0,0.122,0.534,99.939,4
6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,75,253813,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,4
3zhbXKFjUDw40pTYyCgt1Y,What is Love,TWICE,76,208240,0.574,0.909,8,-1.573,1,0.0658,0.0987,0.0,0.264,0.569,169.966,4
5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,81,193147,0.567,0.686,7,-6.139,1,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,4
1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,82,190947,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,4
3TV4aI6gM3CKN3kbdGEzja,You’re Beautiful,James Blunt,0,209493,0.675,0.479,0,-9.87,0,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,4
3DWPlfgSC2LSgEHlIrl2Jl,Amor de Verdade - Ao Vivo,MC Rita,13,110864,0.671,0.724,11,-5.526,0,0.0969,0.624,0.0,0.232,0.694,90.411,4
5pbajJXEPdcoXQPXoAVR1t,You're Beautiful,James Blunt,66,209493,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,4
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Beyoncé,80,236133,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,4
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Pitbull,80,229507,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,4
3KwwE4sgCzMaKWq6QBebmX,Me Too,Meghan Trainor,74,181240,0.934,0.694,11,-5.849,0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,4
2jp9d2rVViwwpfHDhWps2v,Pompeii MMXXIII,Bastille,65,336667,0.315,0.467,9,-7.817,1,0.035,0.369,0.0,0.079,0.0836,99.971,4
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,Bee Gees,75,285373,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,4
5m2ZNdpVQStuqHgYeFhMpG,"O Saki Saki (From ""Batla House"")",Neha Kakkar,4,191089,0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.568,108.014,4
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,79,196160,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,4
2i5Ner8w1rUI6QTDxk0ph4,Nota de Amor (feat. Daddy Yankee),Wisin,53,232267,0.797,0.933,10,-3.058,1,0.128,0.233,0.0,0.062,0.615,98.017,4
3IyPnNX142pvWx6D5CiimD,Amantes,Greeicy,70,235424,0.8,0.681,2,-4.076,1,0.0912,0.14,0.0,0.0831,0.637,92.027,4
3ZdJffjzJWFimSQyxgGIxN,Just A Dream,Nelly,77,237800,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,93,240400,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,84,293293,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,4
3oZoXyU0SkDldgS7AcN4y4,Get Low,Dillon Francis,62,212773,0.674,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,4
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Clean Bandit,75,227833,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,4
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,89,226600,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,4
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Katy Perry,72,237733,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,4
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,85,192790,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5
7sapKrjDij2fpDVj0GxP66,She Will Be Loved,Maroon 5,74,257133,0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037,4
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,85,255373,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4
2FqoR7diymD1Eh7cVb3DMg,Algo Me Gusta De Ti,Wisin & Yandel,74,274947,0.627,0.768,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.953,4
2k9OwrZbpcvmpA9vtc9uZH,Don't Wanna Know - Total Ape Remix,Maroon 5,34,194520,0.687,0.822,10,-3.593,0,0.137,0.75,0.0,0.11,0.796,106.112,4
6dbSBQXCctYSVryynHXaZ4,Freaky Friday (feat. Chris Brown),Lil Dicky,69,216632,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,4
0CjaLvAqN97KPVWgOJ1vbD,Dónde está el amor (feat. Jesse & Joy),Pablo Alborán,77,233896,0.597,0.848,4,-5.458,1,0.0406,0.173,0.0,0.373,0.324,139.876,4
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,80,220883,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,4
1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,Shakira,71,196853,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,4
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema,90,239318,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,4
1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),Rema,82,239318,0.799,0.802,11,-5.196,1,0.0371,0.429,0.00128,0.171,0.811,107.008,4
3Srq9hHoklnOSzg1yxMzm9,Loka,Simone & Simaria,45,215170,0.637,0.828,0,-4.057,1,0.198,0.0809,0.0,0.0847,0.679,180.017,4
6Vh03bkEfXqekWp7Y1UBRb,Live While We're Young,One Direction,75,200213,0.663,0.857,2,-2.16,1,0.0544,0.0542,0.0,0.144,0.931,126.039,4
35dHcj6depXR7ZNmprUKjQ,Loca,Lopes,38,212831,0.605,0.868,4,-4.043,1,0.376,0.812,0.0,0.108,0.798,91.176,4
1CpfYOsHC88o3lM5AzxmUk,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,18,258787,0.52,0.652,5,-6.655,1,0.0274,0.339,6.14e-05,0.256,0.722,80.61,4
7bxGcILuAjkZzaveU28ZJS,Save Me,BTS,70,196506,0.613,0.822,1,-3.48,1,0.062,0.0269,0.0,0.0783,0.54,139.936,4
4pryE6cN2gFL1FVF5fYINl,Leave The Door Open,Bruno Mars,72,242096,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4
4SJHHpKhcuXwDsCsPqshXj,El Efecto,Rauw Alejandro,79,217143,0.849,0.781,0,-4.635,0,0.159,0.406,0.0,0.0801,0.893,84.041,4
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,Selena Gomez & The Scene,83,188453,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,4
550rQQCGkrTzvp4SfpOPzx,Hallelujah,Pentatonix,80,268960,0.322,0.377,7,-7.385,0,0.0356,0.454,0.0,0.338,0.366,118.669,4
3rKYiySCDMUKTw5kGVVhaa,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,73,190453,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,4
1GMufNnkKAnPLnqKJ5HHxW,Lovesick Girls,BLACKPINK,74,192765,0.658,0.732,6,-4.762,1,0.0654,0.00513,0.0,0.13,0.409,127.995,4
4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,NATTI NATASHA,64,200785,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,4
6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),Beyoncé,75,323480,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,4
2qyhy9ndo8tTGMzXeHTisR,So High,Doja Cat,77,201573,0.647,0.567,10,-5.777,0,0.0374,0.133,9.36e-06,0.0638,0.659,131.933,4
3XDeeP9wBZzGhIPZmLfEEx,Karma Chameleon,Culture Club,62,252760,0.661,0.552,10,-12.385,1,0.0337,0.214,0.0,0.206,0.928,92.056,4
1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,Gorillaz,78,340920,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,4
5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,77,223413,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,4
1gVgkQFOKa8Wc1HYsJtPdH,More Than Words,Extreme,78,334107,0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893,4
4ymPEyiXabTe1NO8q8EFxG,"Chogada (From ""Loveyatri"")",Darshan Raval,71,249742,0.359,0.972,7,-3.452,1,0.109,0.136,2.52e-06,0.14,0.595,62.914,4
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,84,247160,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,4
4fSIb4hdOQ151TILNsSEaF,Todo De Ti,Rauw Alejandro,78,199604,0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,4
3Ga6eKrUFf12ouh9Yw3v2D,Downtown,Anitta,75,193456,0.775,0.679,4,-4.985,0,0.135,0.18,7.26e-05,0.068,0.619,166.008,4
3f7gYMirBEKuc57218BjOY,California Gurls,Katy Perry,66,234653,0.788,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.403,125.005,4
1pkMzGqBBS10nDiiYrNGGJ,A Ella,KAROL G,79,198907,0.735,0.759,2,-5.354,1,0.193,0.242,1.96e-05,0.15,0.598,181.902,4
6SRWhUJcD2YKahCwHavz3X,Darkside,Alan Walker,75,211680,0.43,0.606,4,-5.115,0,0.0431,0.131,0.0,0.173,0.123,169.988,4
3JusJKjcAkPhgMOtbuEnH3,Te ka lali shpirt,Silva Gunbardhi,56,184668,0.82,0.795,5,-5.005,0,0.0591,0.0497,0.0,0.28,0.913,127.985,4
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,81,242983,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,4
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,81,268867,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,4
4jcxBTrNvyqMJdMDyyjdYV,Dime Cómo Quieres,Christian Nodal,73,171360,0.839,0.667,11,-3.961,0,0.031,0.322,0.0,0.244,0.878,124.889,4
1D4PL9B8gOg78jiHg3FvBb,Love Story,Taylor Swift,80,236267,0.617,0.741,2,-3.97,1,0.0311,0.131,0.0,0.0772,0.306,118.984,4
4waqcUQWdj0yH26STWl2Rq,Rosas,La Oreja de Van Gogh,81,236333,0.783,0.685,9,-5.008,1,0.0271,0.627,3.49e-06,0.108,0.54,107.01,4
1XduhVDrsLuMWk0fT0kbOx,I Gotta Feeling (Made Famous by Black Eyed Peas),The Rock Heroes,2,312893,0.534,0.863,7,-5.359,1,0.0331,0.00541,0.0465,0.275,0.5,127.979,4
55mzJ0LftLnef8sxAjrMkU,Debo Entender,Santa Fe Klan,76,238420,0.678,0.457,0,-6.854,1,0.177,0.741,0.0,0.113,0.563,72.156,4
3nef5W8jTkXrOKgCu4kmq7,Dangerous Woman,Ariana Grande,83,235947,0.662,0.602,4,-5.369,0,0.0401,0.0529,0.0,0.356,0.29,133.969,3
6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),G-Eazy,71,236480,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,4
55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars,83,178560,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,4
2KAXsRLc9LAZklPjm6cQ5y,Big Dick,Little Big,61,160000,0.862,0.823,10,-8.085,0,0.0431,0.00502,0.000467,0.0782,0.794,119.985,4
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,83,198082,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4
2Fjz5ZC5BvFdCqcnTZ3ilH,Sing Me to Sleep,Alan Walker,61,189333,0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112,4
1nULBrlzWatdcjA2ZctIMv,Labios Rotos - En Vivo Desde México / 2010,Zoé,78,243040,0.579,0.758,11,-7.08,1,0.0281,0.0731,0.00292,0.708,0.288,109.054,4
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,86,242573,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,4
1mT47pKLXUwPYGwB91GcNz,Créeme,KAROL G,73,212493,0.715,0.872,6,-3.501,1,0.0547,0.154,0.000146,0.11,0.682,96.939,4
6ipp8Dhs33KinlF4BStgca,Justicia,Silvestre Dangond,61,209227,0.809,0.899,9,-1.098,0,0.103,0.0431,0.0,0.171,0.733,95.016,4
2sJygjN3dXJztCeI5hS7VR,Pa Mí - Remix,Dalex,24,360960,0.688,0.62,11,-8.029,0,0.22,0.753,5.32e-06,0.157,0.727,170.011,4
2NmA8GRKyYG7QN78MN9XyC,Sobre Nós,Zinho Beats,21,245916,0.774,0.506,0,-14.017,0,0.115,0.0544,0.0156,0.0813,0.644,121.035,4
616ZM39dWv2G4l1G6qP09Q,멘붕 - CL SOLO,2NE1,52,195748,0.756,0.792,2,-4.015,1,0.0367,0.0166,0.0077,0.108,0.207,99.995,4
2xkrujtSjZz7EKAYGbIIzH,Blah Blah Blah,Armin van Buuren,68,183519,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,4
3CxNITX5ULJw9cxam0IGS0,"You're My Heart, You're My Soul '98 - Remastered",Modern Talking,31,228827,0.703,0.937,1,-3.819,0,0.0358,0.00122,0.00836,0.0691,0.961,119.331,4
500H9ENeR5AYbKU1ScK6ME,Luka Chuppi,A.R. Rahman,61,396507,0.601,0.441,4,-8.946,1,0.0285,0.645,1.08e-06,0.0986,0.202,103.862,4
4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,82,161507,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4
2grjqo0Frpf2okIBiifQKs,September,"Earth, Wind & Fire",76,215093,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4
5z4O1H0vFY0Nh4ZMtfgapP,Solo Con Verte,Banda MS de Sergio Lizárraga,72,192973,0.751,0.525,10,-5.209,1,0.0311,0.285,1.43e-05,0.268,0.663,119.877,4
6wmAHw1szh5RCKSRjiXhPe,How Long,Charlie Puth,77,200853,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,4
2Q85xwXagilpHKTfdrbC7M,La Rompe Corazones,Daddy Yankee,72,204520,0.685,0.859,5,-2.595,0,0.0553,0.116,0.0,0.317,0.891,176.018,4
1S5PiFK3Lifv954kpfbuOG,Outside - TikTok Remix,Ren,58,186817,0.569,0.866,5,-4.367,0,0.0674,0.419,0.00271,0.342,0.484,155.792,4
5QSYWruQQ7kBCHScI4xJ9g,Bajo El Agua,Manuel Medrano,78,225839,0.616,0.454,4,-8.504,1,0.0273,0.767,3.48e-05,0.105,0.249,99.998,4
4FaGbBvwnR2cq3qTR73nyF,En Peligro de Extinción,La Adictiva,31,234000,0.699,0.442,0,-5.144,1,0.0277,0.0966,1.77e-06,0.274,0.816,123.562,4
0GxQ1A5L9xnMOytbP6eKBG,What Lovers Do (feat. SZA),Maroon 5,75,199849,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,4
2t65pJQA9BpPXehQLkOydo,Lagi Syantik,Siti Badriah,53,229436,0.913,0.533,4,-7.028,1,0.0425,0.0686,2.77e-05,0.0947,0.59,102.024,4
0l1i3nJ4aDMk0inxnvzYTz,Amplifier,Imran Khan,72,232907,0.727,0.714,2,-4.494,1,0.0872,0.0209,0.0,0.153,0.618,164.003,4
4uWkPwumtRvims6GK3gjHr,Bad Romance,The Chipmunks & The Chipettes,47,267427,0.787,0.678,1,-4.503,1,0.0321,0.00952,0.446,0.318,0.211,120.018,4
1fniGoMPeva9A6A2xOSydX,Labirinto,Yasmin Verissimo,36,127417,0.803,0.731,1,-4.16,1,0.0626,0.149,0.0,0.0826,0.852,135.938,4
1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,Sech,73,225933,0.746,0.7,0,-4.669,1,0.341,0.136,0.000159,0.11,0.619,176.044,4
2pfh4FmcvPTqBYApHaV6p3,Aquieta Minh'alma,Ministério Zoe,71,425800,0.446,0.316,9,-10.864,1,0.0329,0.252,0.0,0.119,0.116,123.805,4
5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,Rihanna,77,242680,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,4
61uyGDPJ06MkxJtHgPmuyO,Company,Justin Bieber,79,208120,0.59,0.797,4,-4.901,0,0.0614,0.132,0.0,0.0846,0.425,94.948,4
3UmaczJpikHgJFyBTAJVoz,Stan,Eminem,85,404107,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4
1orM67pmkNc4alrZkWjYkV,Naach Meri Rani,Guru Randhawa,67,212693,0.676,0.488,1,-5.091,1,0.154,0.0613,0.0,0.0707,0.151,97.036,4
2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,Yng Lvcas,90,234353,0.812,0.479,2,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,4
009ImBOrIUlWgla8U05RAC,Unconditionally,Katy Perry,81,228879,0.432,0.725,7,-4.862,1,0.0431,0.00273,0.0,0.208,0.353,128.902,4
4wFjTWCunQFKtukqrNijEt,MotorSport,Migos,72,303077,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,4
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,84,235213,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4
3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,78,229413,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,4
2alIsNw1mqEShbWyO1HXZZ,Por Perro,Sebastian Yatra,70,245440,0.684,0.762,0,-5.18,1,0.0501,0.429,0.0,0.0852,0.892,172.009,4
5OTdAwTZqmHfmate5zPJ1E,Don’t Start Now,Dua Lipa,0,183290,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Rihanna,82,267080,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,4
5cHROZxO2k3STsGIzQy4aX,Pasoori Coke Studio Season 14 - Acoustic Version,Wahabroy,5,169606,0.604,0.553,11,-10.108,0,0.0317,0.463,0.77,0.0569,0.241,91.987,4
36e4Sr0dXiyzjVeBWv8cON,Supe Que Me Amabas,Marcela Gandara,70,291467,0.711,0.455,10,-7.261,1,0.0289,0.48,0.0,0.111,0.198,124.015,4
4L4MttVsY1WaxSDzFiQefU,Ay Mi Dios,IAmChino,71,252003,0.761,0.829,0,-3.203,0,0.0682,0.169,0.0,0.189,0.814,92.034,4
3OtMnyUaiipcAT23A8liyi,Swish Swish,Katy Perry,67,242520,0.838,0.705,5,-5.201,0,0.0449,0.0184,1.82e-05,0.102,0.583,119.953,4
0DU534BwmVri38wGeSuwzI,No Lo Hice Bien,Los Plebes del Rancho de Ariel Camacho,39,183547,0.607,0.51,9,-5.146,1,0.0298,0.653,2.87e-06,0.0698,0.781,155.226,3
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),benny blanco,76,173800,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,4
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,78,180480,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,4
0zKim2YKdQM7RcqYcLNFAr,Daddy Yankee & Luis Fonsi - Despacito Remix,DJ K-More,8,137066,0.652,0.921,2,-6.554,1,0.0529,0.108,3.28e-06,0.186,0.934,102.052,4
0b5dRXz3X8Bng8ZTiTRZHK,When We Were Young,Piano Dreamers,17,212320,0.693,0.074,3,-19.807,1,0.0679,0.976,0.966,0.139,0.295,71.005,4
